GLOBALEVENTID,Date,Actor1Name,Actor2Name,EventDescription,EventRootDescription,ActionGeo_CountryName,SOURCEURL,SourceName,Actor1Type1Code,Actor1Geo_CountryName,Actor2Type1Code,Actor2Geo_CountryName,Is_Translated,GoldsteinScale,AvgTone,NumArticles,ActionGeo_Lat,ActionGeo_Long
1184298813,2024-06-28,,MARSEILLE,Make a visit,Consult,Spain,https://elpais.com/deportes/juegos-olimpicos/2024-06-28/tamara-echegoyen-no-me-conformo-con-ser-buena-quiero-ser-excelente.html,elpais.com,,,,Spain,1,1.9,1.29611166500498,10,42.4333,-8.63333
1184298841,2024-06-28,,CLERGY,Make a visit,Consult,Spain,https://www.telemundochicago.com/noticias/local/santuario-de-nuestra-senora-de-guadalupe-dara-una-misa-especial-en-tres-idiomas-por-peregrinacion-nacional/2469448/,www.telemundochicago.com,,,,Spain,1,1.9,3.36700336700336,10,40.0,-4.0
1184298982,2024-06-28,GOVERNMENT,PROSECUTOR,"Consult, not specified below",Consult,Spain,https://www.elperiodicomediterraneo.com/opinion/2024/06/28/falsos-augurios-104403783.html,www.elperiodicomediterraneo.com,GOV,Spain,JUD,Spain,1,1.0,-1.02389078498294,10,40.0,-4.0
1184299019,2024-06-28,IRELAND,ISRAEL,Criticize or denounce ,Disapprove,Israel,https://www.kompas.com/skola/read/2024/06/28/100000469/apa-itu-komunikasi-internasional-,www.kompas.com,,Spain,,Israel,1,-2.0,0.75376884422111,2,31.5,34.75
1184300394,2024-06-28,CRIMINAL,,Criticize or denounce ,Disapprove,Spain,https://g1.globo.com/mundo/eleicoes-nos-eua/2024/noticia/2024/06/28/trump-sai-vencedor-e-biden-preocupa-democratas-comentaristas-da-globonews-analisam-debate.ghtml,g1.globo.com,CRM,Spain,,,1,-2.0,-7.63454317897372,10,40.0,-4.0
1184300599,2024-06-28,ACTIVIST,JOURNALIST,"Make statement, not specified below",Make Public Statement,Spain,https://www.corrienteshoy.com/info-general/loan-en-mirtha-legrand-el-caso-llega-este-sabado-a-la-noche-de-la-diva-argentina.htm,www.corrienteshoy.com,OPP,Spain,MED,Spain,1,0.0,-2.4822695035461,10,40.0,-4.0
1184301734,2024-06-28,,FARMER,Make a visit,Consult,Spain,https://www.diariodeavila.es/noticia/zdeaffbac-facc-d72b-71cd81a200038551/202406/el-sector-pide-reformar-y-reforzar-el-sistema,www.diariodeavila.es,,,AGR,Spain,1,1.9,-1.5625,10,38.9958,-1.85777
1184301751,2024-06-28,,SPAIN,Host a visit,Consult,Spain,https://www.diariodecadiz.es/economia/rehabilitacion-energetica-viviendas-asunto_0_2000851038.html,www.diariodecadiz.es,,,,Spain,1,2.8,3.36084905660377,30,37.6,-4.5
1184301752,2024-06-28,,SPAIN,Make a visit,Consult,Spain,https://www.heraldo.es/noticias/viajes/2024/06/28/cella-pueblo-aragon-fuente-pozo-artesiano-profundas-grandes-europa-1742948.html,www.heraldo.es,,,,Spain,1,1.9,0.79113924050632,4,40.7676,-3.06399
1184301866,2024-06-28,DEPUTY,SPAIN,"Engage in diplomatic cooperation, not specified below",Engage In Diplomatic Cooperation,Spain,https://www.heraldo.es/noticias/nacional/2024/06/28/gobierno-pp-choque-eleccion-cgpj-1745075.html,www.heraldo.es,COP,Spain,,Spain,1,3.5,-0.37267080745342,4,40.0,-4.0
1184301908,2024-06-28,SEVILLE,,"Make statement, not specified below",Make Public Statement,Spain,https://www.heraldo.es/noticias/ocio-y-cultura/2024/06/28/maria-jose-suarez-ruptura-alvaro-munoz-escassi-1745069.html,www.heraldo.es,,Spain,,,1,0.0,0.21276595744681,10,28.5104,-16.2317
1184301910,2024-06-28,ARAGON,,"Appeal, not specified below",Appeal,Spain,https://www.heraldo.es/noticias/opinion/2024/06/28/necesaria-colaboracion-entre-la-dga-y-sanidad-editorial-1745033.html,www.heraldo.es,,Spain,,,1,3.0,-0.660066006600661,10,43.0,-2.75
1184301914,2024-06-28,SPAIN,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.diariodeavila.es/noticia/z8e4262da-d5d1-6699-215c223f40130251/202406/salamanca-acogera-este-lunes-el-conclave-del-pp-por-la-ebau,www.diariodeavila.es,,Spain,,,1,3.4,3.83141762452107,8,40.9681,-5.66202
1184301917,2024-06-28,ARAGON,COMMUNITY,"Yield, not specified below ",Yield,Spain,https://www.heraldo.es/noticias/aragon/2024/06/28/pueblos-mas-frios-aragon-no-superan-treinta-grados-julio-agosto-1744644.html,www.heraldo.es,,Spain,CVL,Spain,1,5.0,-1.19521912350597,10,42.6667,1.0
1184301945,2024-06-28,MAYOR,,"Make statement, not specified below",Make Public Statement,Spain,https://www.heraldo.es/noticias/aragon/teruel/2024/06/27/un-proyecto-de-red-de-calor-y-el-derrumbe-de-san-francisco-marcan-el-debate-del-estado-de-teruel-1744907.html,www.heraldo.es,GOV,Spain,,,1,0.0,-2.17176702862784,6,39.6833,-0.266667
1184301955,2024-06-28,GOVERNMENT,,"Appeal, not specified below",Appeal,Spain,https://www.diariodeavila.es/noticia/z8e30e722-e7f5-9734-80f525aee868a292/202406/el-gobierno-ve-legitima-la-pretension-de-la-autonomia-leonesa,www.diariodeavila.es,GOV,Spain,,,1,3.0,1.42517814726841,10,40.0,-4.0
1184302090,2024-06-28,SENATE,,Veto,Reject,Spain,https://www.heraldo.es/noticias/nacional/2024/06/27/congreso-aprobar-ley-paridad-1745058.html,www.heraldo.es,LEG,Spain,,,1,-5.0,-0.62451209992194,10,40.0,-4.0
1184303359,2024-06-28,,BOLIVIA,Cooperate economically,Engage In Material Cooperation,Spain,https://www.iprofesional.com/economia/408703-el-gasoducto-demora-y-argentina-paga-cada-vez-mas-caro-el-gas-de-bolivia,www.iprofesional.com,,,,Spain,1,6.4,-3.05123776626368,2,40.0,-4.0
1184303477,2024-06-28,POLICE,,"Return, release person(s)",Yield,Spain,https://larepublica.pe/sociedad/2024/06/27/iquitos-policia-que-disparo-contra-sereno-fue-puesto-en-libertad-victima-fallece-despues-de-varios-dias-en-uci-pnp-2050731,larepublica.pe,COP,Spain,,,1,7.0,-3.25670498084291,10,40.0,-4.0
1184303527,2024-06-28,STUDENT,,"Investigate, not specified below",Investigate,Spain,https://www.granadadigital.es/eric-muela-joven-lucha-derechos-lgtbi-trans/,www.granadadigital.es,EDU,Spain,,,1,-2.0,-3.25301204819277,2,37.1784,-3.5992
1184303541,2024-06-28,SPAIN,,Make optimistic comment,Make Public Statement,Spain,https://mediaindonesia.com/olahraga/681187/lando-norris-bertekad-beri-tekanan-terhadap-max-verstappen-di-gp-austria,mediaindonesia.com,,Spain,,,1,0.4,0.0,10,40.0,-4.0
1184303544,2024-06-28,SPAIN,,"Investigate, not specified below",Investigate,Spain,https://www.eleconomista.es/tecnologia/noticias/12884384/06/24/el-disputado-mercado-de-los-data-centers-en-valencia-que-mueve-125-millones-de-inversion.html,www.eleconomista.es,,Spain,,,1,-2.0,-0.82901554404145,10,40.4,-3.68333
1184303545,2024-06-28,SPAIN,,"Reduce relations, not specified below",Reduce Relations,Spain,https://larepublica.pe/sociedad/2024/06/27/asi-cayo-la-red-criminal-la-reina-de-los-portales-que-engano-a-250-familias-callao-pnp-876879,larepublica.pe,,Spain,,,1,-4.0,-7.21247563352827,4,40.0,-4.0
1184303651,2024-06-28,LAWYER,,"Investigate, not specified below",Investigate,Spain,https://elpais.com/chile/2024-06-28/james-thyden-el-abogado-que-busca-justicia-43-anos-despues-de-su-adopcion-irregular-en-chile.html,elpais.com,JUD,Spain,,,1,-2.0,-3.25329202168861,2,40.0,-4.0
1184305018,2024-06-28,,SPAIN,Host a visit,Consult,Spain,https://www.vozpopuli.com/espana/politica/psoe-leon-debate-interno.html,www.vozpopuli.com,,,,Spain,1,2.8,-2.64105642256903,10,43.0,-2.75
1184305019,2024-06-28,,ESPANA,"Engage in diplomatic cooperation, not specified below",Engage In Diplomatic Cooperation,Spain,https://www.vozpopuli.com/economia_y_finanzas/feijoo-confia-gamarra-mision-influencia-banco-de-espana.html,www.vozpopuli.com,,,,Spain,1,3.5,-1.69252468265162,10,40.0,-4.0
1184305020,2024-06-28,,SPAIN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://e-noticies.cat/politica/oriol-jonqueres-mou-fitxa-guanyar-guerra-interna-erc,e-noticies.cat,,,,Spain,1,3.4,0.56285178236398,4,41.3833,2.18333
1184305021,2024-06-28,,MADRID,"Accuse, not specified below",Disapprove,Spain,https://www.laopinioncoruna.es/opinion/2024/06/28/galeguidade-do-arquitecto-antonio-palacios-104426744.html,www.laopinioncoruna.es,,,,Spain,1,-2.0,-0.10193679918451,10,40.4,-3.68333
1184305031,2024-06-28,,SOVEREIGN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://cincodias.elpais.com/companias/2024-06-28/china-three-gorges-masdar-engie-y-total-pugnan-por-saeta-yield-la-antigua-filial-de-acs-en-renovables-con-ofertas-de-1700-millones.html,cincodias.elpais.com,,,GOV,Spain,1,3.4,1.0752688172043,10,40.0,-4.0
1184305032,2024-06-28,,MINISTRY,"Use conventional military force, not specified below",Fight,Spain,https://www.vozpopuli.com/espana/politica/gobierno-psoe-sumar-inversion-militar-6485-millones.html,www.vozpopuli.com,,,GOV,Spain,1,-10.0,2.05540661304737,10,40.482,-3.35996
1184305123,2024-06-28,COMPANIES,,Complain officially ,Disapprove,Spain,https://www.elperiodico.cat/ca/economia/20240628/jaime-rodriguez-lagunas-moltes-empreses-104428266,www.elperiodico.cat,BUS,Spain,,,1,-2.0,0.49099836333879,10,41.3833,2.18333
1184305126,2024-06-28,EMPLOYER,UNIONS,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.vozpopuli.com/economia_y_finanzas/distribucion/comercio-reduccion-jornada-diaz.html,www.vozpopuli.com,BUS,Spain,LAB,Spain,1,4.0,-0.88626292466765,10,40.0,-4.0
1184305177,2024-06-28,NEIGHBORHOOD,,"Accuse, not specified below",Disapprove,Spain,https://www.lavozdegalicia.es/noticia/opinion/2024/06/28/metastasis-turistica/0003_202406G28P14992.htm,www.lavozdegalicia.es,CVL,Spain,,,1,-2.0,0.42735042735043,10,40.0,-4.0
1184305180,2024-06-28,TOURIST,ANDALUSIA,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.granadahoy.com/andalucia/andalucia-destino-favorito-turistas-nacionales_0_2000789257.html,www.granadahoy.com,CVL,Spain,,Spain,1,4.0,1.2987012987013,2,37.6,-4.5
1184305219,2024-06-28,CASTILE,,"Appeal, not specified below",Appeal,Spain,https://www.vozpopuli.com/opinion/leon-independiente-tabarnia-tambien.html,www.vozpopuli.com,,Spain,,,1,3.0,-1.30434782608696,10,38.8122,-2.32351
1184305223,2024-06-28,SPAIN,,Mobilize or increase armed forces ,Exhibit Force Posture,Spain,https://www.vozpopuli.com/opinion/reparto-judicial-50-supremo-jaque-rey.html,www.vozpopuli.com,,Spain,,,1,-7.2,-1.3184584178499,6,43.2575,-2.90723
1184305226,2024-06-28,SPAIN,,Occupy territory,Fight,Spain,https://www.vozpopuli.com/espana/correos-caso-koldo-cargos-puente-fiebre-oro.html,www.vozpopuli.com,,Spain,,,1,-9.5,-3.11332233873517,16,40.0,-4.0
1184305231,2024-06-28,SPANISH,SPANISH,Engage in negotiation,Consult,Spain,https://www.laopinioncoruna.es/sociedad/2024/06/28/cuatro-diez-espanoles-15-anos-104426760.html,www.laopinioncoruna.es,,Spain,EDU,Spain,1,7.0,-0.725513905683192,10,40.0,-4.0
1184305232,2024-06-28,CASTILLA,PRESIDENT,"Demand, not specified below",Demand,Spain,https://www.vozpopuli.com/espana/pp-leon-divide-lexit-casi-todos-votariamos-favor-autonomia-separada-castilla.html,www.vozpopuli.com,,Spain,GOV,Spain,1,-5.0,1.36752136752137,10,43.3333,-4.0
1184305233,2024-06-28,BARCELONA,WORKER,"Investigate, not specified below",Investigate,Spain,https://www.elperiodico.cat/ca/barcelona/20240628/geriatric-amenacat-pel-canvi-bloc-104423641,www.elperiodico.cat,,Spain,LAB,Spain,1,-2.0,-2.17076700434153,10,41.3833,2.18333
1184305234,2024-06-28,SPAIN,MALE,Make pessimistic comment,Make Public Statement,Spain,https://elpais.com/icon/2024-06-28/nariz-grande-orejas-de-soplillo-por-que-triunfan-los-hombres-con-cara-de-roedor.html,elpais.com,,Spain,,Spain,1,-0.4,4.5141545524101,4,40.0,-4.0
1184305309,2024-06-28,PRESIDENT,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.20minutos.es/noticia/5525681/0/documento-firmado-por-psoe-pp-renovar-cgpj-incluye-participacion-los-jueces-eleccion-los-magistrados/,www.20minutos.es,GOV,Spain,,,1,3.4,0.292033386071452,8,40.0,-4.0
1184305339,2024-06-28,GOVERNMENT,TOURIST,"Appeal, not specified below",Appeal,Spain,https://www.laopinioncoruna.es/galicia/2024/06/28/gobierno-propone-cobrar-iva-pisos-104426717.html,www.laopinioncoruna.es,GOV,Spain,CVL,Spain,1,3.0,-1.83150183150183,10,41.8831,-8.14722
1184305456,2024-06-28,COURT SUPREME,,"Appeal for aid, not specified below",Appeal,Spain,https://www.lavozdegalicia.es/noticia/espana/2024/06/28/fiscalia-pide-amnistiar-doce-miembros-cdr-acusados-preparar-ataques-explosivos/0003_202406G28P18991.htm,www.lavozdegalicia.es,JUD,Spain,,,1,3.4,-5.32786885245902,2,40.0,-4.0
1184305505,2024-06-28,CHAMBER,POLITICIAN,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.laopinioncoruna.es/coruna/2024/06/28/galicia-nivel-acuerdos-llegan-partidos-104419690.html,www.laopinioncoruna.es,LEG,Spain,,Spain,1,4.0,-3.5677879714577,10,40.0,-4.0
1184305526,2024-06-28,WRITER,VILLAGE,"Consult, not specified below",Consult,Spain,https://www.vozpopuli.com/altavoz/cultura/cinco-thrillers-novelas-negras-ambientadas-espana-temporada-playa-piscina.html,www.vozpopuli.com,MED,Spain,CVL,Spain,1,1.0,-3.00653594771242,10,40.0,-4.0
1184305561,2024-06-28,NAVAL,EUROPEAN,"Provide aid, not specified below",Provide Aid,Spain,https://www.laopinioncoruna.es/economia/2024/06/28/pymar-defiende-condicion-prioritaria-naval-104415132.html,www.laopinioncoruna.es,MIL,Spain,,Spain,1,7.0,4.46009389671361,10,40.0,-4.0
1184306950,2024-06-28,,LAWYER,Engage in negotiation,Consult,Spain,https://www.lavanguardia.com/mascotas/20240628/9738759/deberias-asegurar-mascota-aun-has-hecho-brl.html,www.lavanguardia.com,,,JUD,Spain,1,7.0,1.73913043478261,10,40.0,-4.0
1184307096,2024-06-28,GERMAN,AUTHORITIES,"Make statement, not specified below",Make Public Statement,Spain,https://www.infranken.de/welt/mallorca-ballermann-unglueck-mit-vier-toten-ladenbesitzer-festgenommen-art-5873921,www.infranken.de,,Spain,GOV,Spain,1,0.0,-6.44662197008768,6,40.0,-4.0
1184307113,2024-06-28,SPAIN,,"Engage in political dissent, not specified below",Protest,Spain,https://www.lavanguardia.com/historiayvida/historia-contemporanea/20240628/9757452/lerroux-fracaso-centro-segunda-republica.html,www.lavanguardia.com,,Spain,,,1,-6.5,-2.63157894736842,4,42.0,2.0
1184307116,2024-06-28,SPAIN,ISLAM,Make a visit,Consult,Spain,https://www.pagina12.com.ar/747879-para-ir-a-un-congreso-de-vox-si-hay-plata,www.pagina12.com.ar,,Spain,,Argentina,1,1.9,-2.44530244530245,2,40.0,-4.0
1184307118,2024-06-28,SPAIN,,Impose restrictions on political freedoms  ,Coerce,Spain,https://www.elconfidencial.com/cultura/cine/2024-06-28/late-night-devil-pepe-navarro-pelicula-cairnes_3911257/,www.elconfidencial.com,MED,Spain,,,1,-5.0,-1.91815856777493,10,40.0,-4.0
1184307133,2024-06-28,EUROPEAN,EUROPE,Consider policy option,Make Public Statement,Spain,https://www.farodevigo.es/sociedad/2024/06/28/preocupa-centralizacion-ia-104417894.html,www.farodevigo.es,,Spain,SPY,Spain,1,0.0,0.0,10,40.0,-4.0
1184307190,2024-06-28,MAYOR,,"Reject, not specified below",Reject,Spain,https://www.20minutos.es/noticia/5525448/0/entrevista-luis-mariano-santos-lider-secesionismo-leones-autonomia-leon-tiene-identidad-lengua-diferente-castellana/,www.20minutos.es,GOV,Spain,,,1,-4.0,1.10529377545084,10,40.9681,-5.66202
1184309058,2024-06-28,COMPANIES,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.nexotrans.com/noticia/114623/paack-anuncia-3-000-puntos-de-recogida-en-toda-espana-para-mayor-flexibilidad.html,www.nexotrans.com,BUS,Spain,,,1,3.4,3.44129554655871,10,40.0,-4.0
1184309122,2024-06-28,TRAVELER,SPAIN,"Threaten, not specified below",Threaten,Spain,https://www.albayan.ae/uae/news/2024-06-28-1.4896508,www.albayan.ae,CVL,Spain,GOV,Spain,1,-4.4,-0.78125,6,40.0,-4.0
1184309149,2024-06-28,SPAIN,SPAIN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.nexotrans.com/noticia/114621/autobus-clave-en-la-movilidad-sostenible-durante-el-verano.html,www.nexotrans.com,CVL,Spain,,Spain,1,3.4,2.01834862385321,10,40.0,-4.0
1184309168,2024-06-28,FRANCE,,Engage in negotiation,Consult,Spain,https://www.eldiario.es/opinion/zona-critica/mal-francia-peor_129_11484161.html,www.eldiario.es,,France,,,1,7.0,-0.367647058823531,2,40.0,-4.0
1184309195,2024-06-28,PRESIDENT,,"Consult, not specified below",Consult,Spain,https://laopinion.com/2024/06/27/el-brennan-center-desmiente-el-mito-de-la-ola-delictiva-causada-por-inmigrantes/,laopinion.com,GOV,Mexico,,,1,1.0,-7.00757575757575,4,40.0,-4.0
1184309310,2024-06-28,WORKER,CRIMINAL,"Use conventional military force, not specified below",Fight,Spain,http://www.chimbotenlinea.com/comment/reply/72705,www.chimbotenlinea.com,LAB,Spain,CRM,Spain,1,-10.0,-6.12833914053427,20,40.0,-4.0
1184309316,2024-06-28,CHAMBER,,"Appeal, not specified below",Appeal,Spain,https://www.elperiodico.cat/ca/politica/20240628/feijoo-exigeix-bolanos-complir-amb-104427742,www.elperiodico.cat,LEG,Spain,,,1,3.0,1.85758513931889,10,40.0,-4.0
1184309338,2024-06-28,NEWSPAPER,,Fight with small arms and light weapons,Fight,Spain,https://elperiodicodemexico.com/nota.php?sec=Nacional-Politica&id=1047391,elperiodicodemexico.com,MED,Spain,,,1,-10.0,3.92609699769053,10,40.0,-4.0
1184310739,2024-06-28,,INDUSTRY,"Engage in material cooperation, not specified below",Engage In Material Cooperation,Spain,https://www.diariodeburgos.es/noticia/z8c7cf23e-b27d-2690-1d9d93a3183ae409/202406/mugidos-por-ladrillos,www.diariodeburgos.es,,,BUS,Spain,1,6.0,2.86624203821656,10,40.0,-4.0
1184310740,2024-06-28,,POLICE,Rally opposition against,Disapprove,Spain,https://www.ara.cat/politica/proces/encausats-no-volen-amnistiats_1_5072272.html,www.ara.cat,,,COP,Spain,1,-2.0,-3.09119010819165,10,41.9089,3.143
1184310743,2024-06-28,,COMMUNITY,Host a visit,Consult,Spain,https://www.cope.es/programas/el-partidazo-de-cope/noticias/nacho-desvela-las-emotivas-palabras-que-tuvo-con-modric-alto-cibeles-encantaria-20240628_3374722,www.cope.es,,,CVL,Spain,1,2.8,2.79605263157894,6,40.4,-3.68333
1184310746,2024-06-28,,CATALONIA,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.farodevigo.es/espana/2024/06/28/mesa-partidos-sumar-colau-monica-garcia-duda-104431678.html,www.farodevigo.es,,,,Spain,1,4.0,-1.77339901477833,40,42.0,2.0
1184310748,2024-06-28,,SEVILLA,Host a visit,Consult,Syria,https://www.huelvainformacion.es/huelva/gana-sorteo-diputacion-ve-gratis-concierto-manuel-carrasco_0_2000802230.html,www.huelvainformacion.es,,,,Spain,1,2.8,2.54041570438799,2,36.2028,37.1586
1184310772,2024-06-28,,PRESIDENT,Host a visit,Consult,Spain,https://hoy.com.do/gestiona-acuerdo-centro-supercomputacion-espana/,hoy.com.do,,,GOV,Spain,1,2.8,9.09090909090905,10,40.0,-4.0
1184310841,2024-06-28,BANK,,"Make statement, not specified below",Make Public Statement,Spain,https://correiodoestado.com.br/cidades/policia-federal-revela-detalhes-das-fraudes-nas-americanas/432428/,correiodoestado.com.br,BUS,Spain,,,1,0.0,-1.67112299465241,10,40.0,-4.0
1184310844,2024-06-28,INDUSTRY,,"Appeal, not specified below",Appeal,Spain,https://glavportal.com/materials/proizvodstvo-nasosnyh-stancij-i-ih-avtomatizaciya-v-novyh-realiyah,glavportal.com,BUS,Spain,,,1,3.0,2.86493860845839,10,40.4,-3.68333
1184310856,2024-06-28,ENTREPRENEUR,,"Investigate, not specified below",Investigate,Spain,https://www.eleconomista.es/retail-consumo/noticias/12885677/06/24/llega-hip2025-para-elevar-el-sector-horeca-a-una-nueva-dimension-de-innovacion.html,www.eleconomista.es,BUS,Spain,,,1,-2.0,1.82965655386493,14,40.0,-4.0
1184310937,2024-06-28,NEIGHBORHOOD,SAINT,Demonstrate or rally,Protest,Spain,https://www.laprovincia.es/economia/2024/06/28/grupo-ortiz-contrato-reforma-parking-104431844.html,www.laprovincia.es,CVL,Spain,,Spain,1,-6.5,-2.17391304347826,30,40.4,-3.68333
1184310974,2024-06-28,SPAIN,,Demonstrate or rally,Protest,Spain,https://www.eldia.es/nacional/2024/06/28/valorar-ley-otorga-instruccion-fiscales-tarea-urgente-nuevos-vocales-cgpj-104431596.html,www.eldia.es,,Spain,,,1,-6.5,-4.20054200542006,12,40.4,-3.68333
1184310979,2024-06-28,SPAIN,EUROPE,Make a visit,Consult,Spain,https://www.huelvainformacion.es/andalucia/baja-aprobacion-andaluces-servicios-dependencia_0_2000788943.html,www.huelvainformacion.es,,Spain,,Spain,1,1.9,0.5586592178771,10,37.6,-4.5
1184310994,2024-06-28,EUROPE,,Sign formal agreement,Engage In Diplomatic Cooperation,Spain,https://www.sdpnoticias.com/deportes/cf-pachuca-demuestra-que-es-el-mejor-equipo-de-mexico-con-otra-joya-que-manda-a-europa/,www.sdpnoticias.com,,Spain,,,1,8.0,1.45278450363196,6,40.0,-4.0
1184311054,2024-06-28,GOVERNMENT,,Demonstrate or rally,Protest,Spain,https://www.agencianova.com/seccion.asp?s=4&t=Pol%C3%ADtica&n=2024_6_28,www.agencianova.com,GOV,Spain,,,1,-6.5,-3.21027287319422,10,40.0,-4.0
1184311186,2024-06-28,EMPLOYEE,,"Investigate, not specified below",Investigate,Spain,https://frifagbevegelse.no/hknytt/zaraansatte-skal-ha-lonn-nar-de-er-syke-det-fikk-ikke-alina-6.158.1059827.8a28789bf8,frifagbevegelse.no,LAB,Spain,,,1,-2.0,-2.53431890179515,10,40.0,-4.0
